Year,Access to electricity (% of population),Access to clean fuels for cooking (% of population),Renewable electricity Generating Capacity per capita,Financial flows to developing countries (US $),Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),CO2 emissions value by country (kT),Renewables (% equivalent primary energy),GDP growth,GDP per capita
2015,87.37686,85.6,170.87,13090000.0,81.95,1.12,0.0,0.93,45.365856,10108.493,7.22,6119.999886,6.290766,3.878899395,7384.700704
2016,88.20383,86.2,165.79,40720000.0,80.77,1.28,0.0,0.96,42.857143,9740.699,7.11,6420.000076,6.290766,2.091442208,6984.419712
2017,86.27,86.8,161.22,120000.0,90.1,1.25,0.0,0.94,42.922375,10052.3955,6.75,5329.999924,6.290766,0.472642031,7230.434912
2018,89.881516,87.4,157.08,20000.0,90.13,1.26,0.0,0.91,41.935482,8795.324,6.64,5119.999886,6.290766,0.837916581,7959.007267
2019,90.726295,87.8,153.22,5665000.0,89.88,1.25,0.0,1.01,44.690266,7427.6616,5.99,5250.0,6.290766,3.920808795,7766.996554
2020,91.57156,88.1,149.56,5665000.0,23.3,1.19,0.0,1.01,45.90909,8367.068,4.3,10500.0,6.290766,-1.83776093,6881.715192
2000,34.3,3.7,0.0,5665000.0,62.86,0.11,0.0,0.0,0.0,880.39734,3.13,10500.0,6.290766,3.559855155,4578.633208
2001,29.87002,3.7,0.01,5665000.0,59.61,0.13,0.0,0.0,0.0,931.84937,3.1,10500.0,6.290766,3.559855155,4578.633208
2002,31.517565,3.8,0.05,10000.0,60.97,0.14,0.0,0.0,0.0,901.8342,3.23,10500.0,6.290766,3.559855155,4578.633208
2003,27.8,3.7,0.14,5665000.0,62.41,0.16,0.0,0.0,0.0,876.4806,3.05,10500.0,6.290766,3.559855155,4578.633208
2004,34.7993,3.6,0.26,5665000.0,61.25,0.17,0.0,0.0,0.0,898.55994,2.94,10500.0,6.290766,3.559855155,4578.633208
2005,30.456268,3.4,0.42,5665000.0,61.71,0.19,0.0,0.0,0.0,881.66327,3.05,10500.0,6.290766,3.559855155,4578.633208
2006,38.078945,3.3,0.46,5665000.0,60.21,0.2,0.0,0.0,0.0,929.5181,3.2,10500.0,6.290766,3.559855155,4578.633208
2007,39.724228,3.1,0.71,5665000.0,57.27,0.22,0.0,0.0,0.0,934.9129,3.22,10500.0,6.290766,3.559855155,4578.633208
2008,41.37674,3.0,0.83,5665000.0,56.28,0.23,0.0,0.0,0.0,941.5169,3.09,10500.0,6.290766,3.559855155,4578.633208
2009,43.039192,2.8,1.02,5665000.0,53.91,0.23,0.0,0.0,0.0,980.54083,3.09,10500.0,6.290766,3.559855155,4578.633208
2010,46.655277,2.7,1.08,5665000.0,56.6,0.23,0.0,0.0,0.0,1036.8582,2.92,10500.0,6.290766,3.559855155,4578.633208
2011,48.247086,2.4,1.09,10000.0,56.24,0.24,0.0,0.0,0.0,1056.7408,3.24,10500.0,6.290766,3.559855155,4578.633208
2012,49.82793,2.3,1.6,5665000.0,56.95,0.25,0.0,0.0,0.0,998.79663,3.13,10500.0,6.290766,3.559855155,4578.633208
2013,51.5,2.2,1.57,5665000.0,59.33,0.25,0.0,0.0,0.0,964.19214,3.01,10500.0,6.290766,3.559855155,4578.633208
2014,52.933727,2.1,1.64,5665000.0,53.17,0.26,0.0,0.0,0.0,1034.7433,3.34,10500.0,6.290766,3.559855155,4578.633208
2015,54.56199,2.0,1.62,5665000.0,48.95,0.28,0.0,0.0,0.0,1028.8588,3.48,10500.0,6.290766,3.559855155,4578.633208
2016,56.327408,1.9,1.58,5665000.0,48.62,0.29,0.0,0.0,0.0,1008.46924,3.45,10500.0,6.290766,3.559855155,4578.633208
2017,56.2,1.9,1.53,25390000.0,48.02,0.3,0.0,0.0,0.0,998.2301,3.29,10500.0,6.290766,3.559855155,4578.633208
2018,60.3,1.8,1.49,64770000.0,49.01,0.31,0.0,0.0,0.0,978.7463,3.08,10500.0,6.290766,3.559855155,4578.633208
2019,62.1,1.8,1.45,11870000.0,49.24,0.3,0.0,0.0,0.0,972.6679,2.97,10500.0,6.290766,3.559855155,4578.633208
2020,62.273067,1.7,1.4,5665000.0,23.3,0.29,0.0,0.0,0.0,905.3456,4.3,10500.0,6.290766,3.559855155,4578.633208
2000,99.81181,48.1,587.03,5665000.0,47.25,1.47,0.0,5.8,79.779915,9423.704,5.99,4770.0,6.290766,1.838341066,749.908535
2001,99.80533,49.1,595.94,18260000.0,53.15,1.31,0.0,5.49,80.73529,8959.572,5.12,3520.0,6.290766,4.805453273,801.9904139
2002,99.9,49.6,601.31,5665000.0,56.76,0.46,0.0,6.7,93.575424,10776.443,4.8,2960.000038,6.290766,5.473836801,853.5164537
2004,99.93,52.7,605.98,3440000.0,54.53,0.82,0.0,5.99,87.958885,10085.432,4.47,3369.999886,6.290766,5.794496346,1305.047486
2005,97.93505,54.2,608.23,9570000.0,41.48,0.97,0.0,6.17,86.414566,11553.322,4.17,4239.999771,6.290766,9.589574062,1642.760938
2006,100.0,56.35,616.92,2580000.0,37.22,1.85,0.0,5.26,73.98031,10517.187,4.06,4699.999809,6.290766,9.419770648,1996.057129
2008,100.0,60.8,654.96,5665000.0,36.3,1.21,0.0,7.09,85.421684,13342.63,3.49,4840.000153,6.290766,2.418571659,3324.735879
2009,100.0,63.0,659.83,1020000.0,36.72,1.08,0.0,7.34,87.17339,13652.776,3.74,5619.999886,6.290766,-3.650513631,2822.66743
2010,100.0,65.6,659.27,8380000.0,39.15,0.71,0.0,9.27,92.88578,14789.647,3.55,5320.000172,6.290766,6.249487768,3233.295943
2011,100.0,68.7,662.44,139210000.0,31.53,2.17,0.0,7.81,78.256516,13820.907,3.75,6519.999981,6.290766,7.399999867,4021.743306
2012,100.0,71.7,666.78,37150000.0,28.69,2.32,0.0,7.15,75.50158,14376.836,3.68,7190.000057,6.290766,6.369008306,4421.818242
2013,100.0,74.1,675.23,9820000.0,33.16,1.68,0.0,8.19,82.97872,16267.887,3.99,7840.000153,6.290766,3.621305352,4623.745725
2014,100.0,77.0,711.64,195990000.0,31.34,1.91,0.0,8.25,81.20079,17044.346,4.08,8470.000267,6.290766,4.431924823,4739.188338
2015,100.0,79.3,714.92,6770000.0,28.15,2.24,0.0,8.37,78.88785,18088.293,4.18,9199.999809,6.290766,3.02220738,4014.185944
2016,100.0,81.65,731.32,90510000.0,27.64,2.1,0.0,9.25,81.497795,19119.283,4.2,9649.999619,6.290766,2.90643878,4062.169888
2017,100.0,84.0,792.98,30000000.0,28.03,2.1,0.0,9.21,81.43236,19005.781,4.04,9729.999542,6.290766,4.842603225,4357.000936
2018,99.9,85.8,821.49,46330000.0,27.94,1.99,0.0,9.93,83.30537,19383.402,3.82,9569.999695,6.290766,4.842919885,4722.787783
2019,100.0,87.7,916.8,23940000.0,25.22,2.67,0.0,8.93,76.98276,19659.346,3.83,10109.99966,6.290766,4.982350475,4697.983652
2000,100.0,100.0,32.91,5665000.0,3.7,367.22,169.61,35.47,35.834354,48903.7,4.0,830280.0,2.8871117,2.912502964,23635.92922
2001,100.0,100.0,32.91,5665000.0,3.9,372.69,171.3,37.9,35.951813,49841.387,4.05,847680.0,2.9411676,1.681468481,23607.88286
2002,100.0,100.0,32.91,5665000.0,4.41,372.64,164.84,44.48,35.968105,49257.79,3.97,833380.0049,3.538632,-0.197973835,25077.72908
2003,100.0,100.0,32.91,5665000.0,5.44,390.81,165.06,46.67,35.139576,49300.902,3.99,836789.978,3.6419897,-0.700116686,30243.57653
2004,100.0,100.0,32.91,5665000.0,6.34,385.24,167.07,57.97,36.874874,49342.406,3.97,821070.0073,4.5165977,1.175088132,34044.05363
2005,100.0,100.0,32.91,5665000.0,7.28,386.96,163.05,63.4,36.916584,48793.566,3.92,802380.0049,5.2084193,0.731707164,34507.36881
2006,100.0,100.0,32.91,5665000.0,8.59,390.03,167.27,72.51,38.0718,50043.03,3.89,814409.9731,6.0263047,3.816441913,36323.44774
2007,100.0,100.0,32.91,5665000.0,10.47,402.4,140.53,89.38,36.36033,47958.13,3.58,783799.9878,7.6538334,2.976455131,41587.2129
2008,100.0,100.0,32.91,5665000.0,10.25,390.43,148.49,94.28,38.340176,48445.984,3.59,789690.0024,7.8176284,0.959879134,45427.15168
2010,100.0,100.0,32.91,5665000.0,11.61,378.9,140.56,105.18,39.34106,47305.82,3.6,773070.0073,8.792469,4.179882499,41531.9342
2011,100.0,100.0,32.91,5665000.0,12.54,373.16,107.97,124.04,38.33799,45571.504,3.28,746479.9805,10.566965,3.925192705,46644.77603
2012,100.0,100.0,32.91,5665000.0,13.64,377.89,99.46,143.04,39.088314,46132.67,3.29,760130.0049,11.899699,0.418497594,43858.36306
2013,100.0,100.0,32.91,5665000.0,13.63,381.52,97.29,152.34,39.55161,47361.547,3.35,776150.0244,12.063335,0.437591303,46285.76407
2014,100.0,100.0,32.91,5665000.0,14.02,360.28,97.13,162.54,41.88564,45327.562,3.13,736010.0098,13.278847,2.209543431,47959.99327
2015,100.0,100.0,32.91,5665000.0,14.55,359.99,91.79,188.79,43.80161,46066.887,3.1,742309.9976,14.823544,1.491931528,41086.72967
2016,100.0,100.0,32.91,5665000.0,14.24,368.67,84.63,189.67,42.6614,46675.777,3.04,747150.0244,14.607312,2.229999868,42107.51727
2017,100.0,100.0,32.91,5665000.0,15.22,353.37,76.32,216.32,45.29961,47112.9,2.98,732200.0122,16.196213,2.680231114,44542.2952
2018,100.0,100.0,32.91,5665000.0,16.12,334.65,76.0,222.07,47.109306,45781.406,2.87,707700.0122,17.084951,1.086024514,47950.18081
2019,100.0,100.0,32.91,5665000.0,17.17,284.09,75.07,240.33,52.611385,44467.746,2.76,657400.0244,18.768305,1.055508247,46794.89929
2000,43.7,6.2,61.51,4160000.0,71.62,0.58,0.0,6.55,91.86536,2116.77,5.02,5740.0,6.290766,3.700000082,258.4710399
2001,44.837513,6.6,60.02,1020000.0,69.32,1.18,0.0,6.55,84.7348,2073.1177,4.82,6210.0,6.290766,4.000000128,269.0149848
2002,46.85807,7.2,58.57,20000.0,65.68,2.1,0.0,5.01,70.464134,1846.1882,4.61,7429.999828,6.290766,4.499999559,304.564636
2003,48.3,7.9,57.15,340000.0,64.47,1.86,0.0,3.87,67.53927,1645.2809,4.16,7139.999866,6.290766,5.200000133,367.8213621
2004,50.88583,8.5,55.74,250000.0,62.38,0.64,0.0,5.24,89.11565,1892.3693,3.88,6679.999828,6.290766,5.599999991,417.5080667
2005,41.25,9.5,54.36,350000.0,61.43,1.1,0.0,5.58,83.532936,1893.7173,3.64,7039.999962,6.290766,5.900003819,492.5440562
2006,55.09345,10.5,52.91,27040000.0,58.56,2.64,0.0,5.58,67.88321,1794.2775,3.69,8510.000229,6.290766,6.399912606,913.3938493
2007,56.929794,11.8,51.56,922210000.0,54.53,3.06,0.0,3.71,54.80059,1649.7666,3.48,9119.999886,6.290766,4.346819104,1081.166318
2008,60.5,13.0,50.36,7780000.0,57.34,2.0,0.0,6.14,75.42997,1899.8279,3.42,8659.999847,6.290766,9.149798938,1217.064435
2009,60.99078,14.5,49.1,620000.0,51.9,1.96,0.0,6.82,77.67654,2130.4485,3.34,10010.00023,6.290766,4.844487052,1077.662058
2010,64.2,16.0,47.89,24730000.0,51.91,2.98,0.0,6.95,69.98993,2141.837,3.42,11189.99958,6.290766,7.899711941,1299.345212
2012,56.51,18.7,45.65,800000.0,46.5,3.71,0.0,8.01,68.34471,2631.042,3.21,14609.99966,6.290766,9.292789406,1587.560932
2013,70.7,19.6,59.77,2370000.0,46.19,4.36,0.0,8.17,65.203514,2698.5383,3.01,15630.00011,6.290766,7.312525017,2361.090324
2014,78.3,20.5,58.55,7190000.0,47.69,4.31,0.0,8.32,65.8749,2673.1282,2.97,15090.00015,6.290766,2.856240163,2012.264247
2015,74.07884,21.1,58.31,6660000.0,44.02,5.36,0.0,5.81,52.014324,2847.0212,3.03,15779.99973,6.290766,2.120759338,1774.074771
2016,79.3,21.8,57.24,505230000.0,45.22,5.84,0.0,5.56,48.77193,2814.9978,2.96,16069.99969,6.290766,3.37346575,1971.956935
2017,79.0,21.9,56.3,7910000.0,44.43,7.17,0.0,5.67,44.15888,2757.9565,2.75,17010.00023,6.290766,8.128894881,2074.290733
2018,80.4,22.2,56.21,28360000.0,41.48,8.3,0.0,6.07,42.24078,3112.291,2.92,18680.00031,6.290766,6.200077681,2260.860567
2019,83.5,22.4,55.23,3360000.0,41.8,9.37,0.0,7.32,43.858597,3135.595,2.85,20040.00092,6.290766,6.507774794,2246.625578
2020,85.87355,22.2,54.28,5665000.0,23.3,12.82,0.0,7.38,36.534653,3484.1567,4.3,10500.0,6.290766,0.414443458,2205.529016
2000,100.0,100.0,32.91,5665000.0,7.82,49.28,0.0,4.14,7.7499065,33796.73,3.6,94460.0,3.2847326,3.919770905,12042.95371
2001,100.0,100.0,32.91,5665000.0,7.11,50.14,0.0,2.94,5.5388093,33961.258,3.58,96610.0,2.296041,4.131611969,12538.17887
2002,100.0,100.0,32.91,5665000.0,7.33,50.37,0.0,3.58,6.6357737,33917.586,3.48,96599.99847,2.7831922,3.922872114,14110.31337
2003,100.0,100.0,32.91,5665000.0,7.6,52.01,0.0,5.89,10.172711,35850.453,3.39,100220.0012,4.297642,5.794530776,18477.57836
2004,100.0,100.0,32.91,5665000.0,7.85,52.89,0.0,5.91,10.051021,35828.086,3.29,99839.99634,4.291226,5.060992902,21955.10414
2005,100.0,100.0,32.91,5665000.0,8.01,53.02,0.0,6.41,10.785798,35956.984,3.33,101949.9969,4.6003256,0.59914188,22551.73577
2006,100.0,100.0,32.91,5665000.0,8.51,52.5,0.0,7.67,12.747216,37034.242,3.15,100699.9969,5.32195,5.652433708,24801.15778
2007,100.0,100.0,32.91,5665000.0,8.05,58.12,0.0,4.59,7.319407,37808.297,3.04,104309.9976,3.1136858,3.273746933,28827.32639
2008,100.0,100.0,32.91,5665000.0,8.32,57.17,0.0,5.75,9.138589,37168.062,3.07,100410.0037,3.9871402,-0.335172558,31997.28202
2013,100.0,100.0,32.91,5665000.0,16.61,42.76,0.0,14.36,25.140057,30079.553,3.21,72480.00336,12.095451,-2.515997222,21781.59535
2014,100.0,100.0,32.91,5665000.0,16.41,38.17,0.0,12.18,24.190666,28344.934,3.16,69550.00305,10.859847,0.475695947,21587.95755
2015,100.0,100.0,32.91,5665000.0,17.47,36.98,0.0,14.85,28.65136,28845.504,3.18,68010.00214,13.008345,-0.19608763,18076.60676
2016,100.0,100.0,32.91,5665000.0,16.41,39.52,0.0,14.89,27.366293,28556.062,3.13,66849.99847,13.225245,-0.487173294,17911.79938
2017,100.0,100.0,32.91,5665000.0,16.38,41.38,0.0,13.8,25.009062,30131.885,3.14,66800.00305,14.015645,1.09214912,18536.19072
2018,100.0,100.0,32.91,5665000.0,17.86,37.11,0.0,16.14,30.309858,30475.123,3.0,65019.99664,13.455227,1.668428636,19747.34258
2019,100.0,100.0,32.91,5665000.0,18.51,32.48,0.0,16.1,33.14121,29966.309,2.9,60000.0,13.694194,1.803595256,19133.75776
2000,86.04223,92.4,0.0,5665000.0,10.5,0.13,0.0,0.0,0.0,8030.945,2.45,210.0,6.290766,4.887952137,5056.977259
2001,86.37166,92.8,0.0,5665000.0,10.42,0.14,0.0,0.0,0.0,8319.619,2.56,230.0,6.290766,-2.023900041,5041.012235
2002,86.69351,92.8,0.0,5665000.0,10.46,0.15,0.0,0.0,0.0,8525.037,2.58,239.9999946,6.290766,3.43732353,5213.795649
2003,87.010124,93.1,0.0,460000.0,10.44,0.16,0.0,0.0,0.0,8976.218,2.5,250.0,6.290766,9.463973431,5682.705378
